film_id,title,description,release_year,rental_duration,rental_rate,length,replacement_cost,rating,special_features,film_last_update,language_name,category_name,actor_id,actor_first_name,actor_last_name,actor_last_update
246,"DOUBTFIRE LABYRINTH","A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert",2006,5,4.99,154,16.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,124,SCARLETT,BENING,"2006-02-15 04:34:33"
246,"DOUBTFIRE LABYRINTH","A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert",2006,5,4.99,154,16.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Foreign,169,KENNETH,HOFFMAN,"2006-02-15 04:34:33"
247,"DOWNHILL ENOUGH","A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert",2006,3,0.99,47,19.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Comedy,82,WOODY,JOLIE,"2006-02-15 04:34:33"
247,"DOWNHILL ENOUGH","A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert",2006,3,0.99,47,19.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Comedy,83,BEN,WILLIS,"2006-02-15 04:34:33"
247,"DOWNHILL ENOUGH","A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert",2006,3,0.99,47,19.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Comedy,129,DARYL,CRAWFORD,"2006-02-15 04:34:33"
247,"DOWNHILL ENOUGH","A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert",2006,3,0.99,47,19.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Comedy,161,HARVEY,HOPE,"2006-02-15 04:34:33"
248,"DOZEN LION","A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",2006,6,4.99,177,20.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Documentary,50,NATALIE,HOPKINS,"2006-02-15 04:34:33"
248,"DOZEN LION","A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",2006,6,4.99,177,20.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Documentary,63,CAMERON,WRAY,"2006-02-15 04:34:33"
248,"DOZEN LION","A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",2006,6,4.99,177,20.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Documentary,142,JADA,RYDER,"2006-02-15 04:34:33"
248,"DOZEN LION","A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",2006,6,4.99,177,20.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Documentary,152,BEN,HARRIS,"2006-02-15 04:34:33"
248,"DOZEN LION","A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",2006,6,4.99,177,20.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Documentary,159,LAURA,BRODY,"2006-02-15 04:34:33"
248,"DOZEN LION","A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",2006,6,4.99,177,20.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Documentary,169,KENNETH,HOFFMAN,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,2,NICK,WAHLBERG,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,41,JODIE,DEGENERES,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,52,CARMEN,HUNT,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,63,CAMERON,WRAY,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,70,MICHELLE,MCCONAUGHEY,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,72,SEAN,WILLIAMS,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,83,BEN,WILLIS,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,86,GREG,CHAPLIN,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,113,MORGAN,HOPKINS,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,129,DARYL,CRAWFORD,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,137,MORGAN,WILLIAMS,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,155,IAN,TANDY,"2006-02-15 04:34:33"
249,"DRACULA CRYSTAL","A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",2006,7,0.99,176,26.99,G,Commentaries,"2006-02-15 05:03:42",English,Classics,197,REESE,WEST,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,49,ANNE,CRONYN,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,87,SPENCER,PECK,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,99,JIM,MOSTEL,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,100,SPENCER,DEPP,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,101,SUSAN,DAVIS,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,125,ALBERT,NOLTE,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,134,GENE,HOPKINS,"2006-02-15 04:34:33"
250,"DRAGON SQUAD","A Taut Reflection of a Boy And a Waitress who must Outgun a Teacher in Ancient China",2006,4,0.99,170,26.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,179,ED,GUINESS,"2006-02-15 04:34:33"
251,"DRAGONFLY STRANGERS","A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria",2006,6,4.99,133,19.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,New,10,CHRISTIAN,GABLE,"2006-02-15 04:34:33"
251,"DRAGONFLY STRANGERS","A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria",2006,6,4.99,133,19.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,New,76,ANGELINA,ASTAIRE,"2006-02-15 04:34:33"
251,"DRAGONFLY STRANGERS","A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria",2006,6,4.99,133,19.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,New,147,FAY,WINSLET,"2006-02-15 04:34:33"
252,"DREAM PICKUP","A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico",2006,6,2.99,135,18.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,33,MILLA,PECK,"2006-02-15 04:34:33"
252,"DREAM PICKUP","A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico",2006,6,2.99,135,18.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,41,JODIE,DEGENERES,"2006-02-15 04:34:33"
252,"DREAM PICKUP","A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico",2006,6,2.99,135,18.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,164,HUMPHREY,WILLIS,"2006-02-15 04:34:33"
252,"DREAM PICKUP","A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico",2006,6,2.99,135,18.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,176,JON,CHASE,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Action,14,VIVIEN,BERGEN,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Action,21,KIRSTEN,PALTROW,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Action,37,VAL,BOLGER,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Action,60,HENRY,BERRY,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Action,87,SPENCER,PECK,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Action,165,AL,GARLAND,"2006-02-15 04:34:33"
253,"DRIFTER COMMANDMENTS","A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",2006,5,4.99,61,18.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Action,190,AUDREY,BAILEY,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,13,UMA,WOOD,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,23,SANDRA,KILMER,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,46,PARKER,GOLDBERG,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,58,CHRISTIAN,AKROYD,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,89,CHARLIZE,DENCH,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,114,MORGAN,MCDORMAND,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,137,MORGAN,WILLIAMS,"2006-02-15 04:34:33"
254,"DRIVER ANNIE","A Lacklusture Character Study of a Butler And a Car who must Redeem a Boat in An Abandoned Fun House",2006,4,2.99,159,11.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,147,FAY,WINSLET,"2006-02-15 04:34:33"
255,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,6,4.99,175,21.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Music,8,MATTHEW,JOHANSSON,"2006-02-15 04:34:33"
255,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,6,4.99,175,21.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Music,14,VIVIEN,BERGEN,"2006-02-15 04:34:33"
255,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,6,4.99,175,21.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Music,68,RIP,WINSLET,"2006-02-15 04:34:33"
255,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,6,4.99,175,21.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Music,101,SUSAN,DAVIS,"2006-02-15 04:34:33"
255,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,6,4.99,175,21.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Music,120,PENELOPE,MONROE,"2006-02-15 04:34:33"
255,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,6,4.99,175,21.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Music,166,NICK,DEGENERES,"2006-02-15 04:34:33"
255,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,6,4.99,175,21.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Music,168,WILL,WILSON,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,24,CAMERON,STREEP,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,35,JUDY,DEAN,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,53,MENA,TEMPLE,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,67,JESSICA,BAILEY,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,97,MEG,HAWKE,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,126,FRANCES,TOMEI,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,Sports,136,ED,MANSFIELD,"2006-02-15 04:34:33"
257,"DRUMLINE CYCLONE","A Insightful Panorama of a Monkey And a Sumo Wrestler who must Outrace a Mad Scientist in The Canadian Rockies",2006,3,0.99,110,14.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Travel,NULL,NULL,NULL,NULL
258,"DRUMS DYNAMITE","A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",2006,6,0.99,96,11.99,PG,Trailers,"2006-02-15 05:03:42",English,Horror,14,VIVIEN,BERGEN,"2006-02-15 04:34:33"
258,"DRUMS DYNAMITE","A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",2006,6,0.99,96,11.99,PG,Trailers,"2006-02-15 05:03:42",English,Horror,57,JUDE,CRUISE,"2006-02-15 04:34:33"
258,"DRUMS DYNAMITE","A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",2006,6,0.99,96,11.99,PG,Trailers,"2006-02-15 05:03:42",English,Horror,113,MORGAN,HOPKINS,"2006-02-15 04:34:33"
258,"DRUMS DYNAMITE","A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",2006,6,0.99,96,11.99,PG,Trailers,"2006-02-15 05:03:42",English,Horror,138,LUCILLE,DEE,"2006-02-15 04:34:33"
258,"DRUMS DYNAMITE","A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",2006,6,0.99,96,11.99,PG,Trailers,"2006-02-15 05:03:42",English,Horror,140,WHOOPI,HURT,"2006-02-15 04:34:33"
258,"DRUMS DYNAMITE","A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",2006,6,0.99,96,11.99,PG,Trailers,"2006-02-15 05:03:42",English,Horror,180,JEFF,SILVERSTONE,"2006-02-15 04:34:33"
258,"DRUMS DYNAMITE","A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",2006,6,0.99,96,11.99,PG,Trailers,"2006-02-15 05:03:42",English,Horror,197,REESE,WEST,"2006-02-15 04:34:33"
259,"DUCK RACER","A Lacklusture Yarn of a Teacher And a Squirrel who must Overcome a Dog in A Shark Tank",2006,4,2.99,116,15.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",English,Animation,28,WOODY,HOFFMAN,"2006-02-15 04:34:33"
259,"DUCK RACER","A Lacklusture Yarn of a Teacher And a Squirrel who must Overcome a Dog in A Shark Tank",2006,4,2.99,116,15.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",English,Animation,104,PENELOPE,CRONYN,"2006-02-15 04:34:33"
